timestamp_utc,latitude,longitude,altitude_m,speed_kmh,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z,image_filename_timestamp,mode
2025-09-03T07:49:02Z,51.774701,-3.962512,234.60,41.91,-5.545,0.727,-23.571,0.314,0.196,5.570,20250903_074902,VEHICLE_NORMAL
2025-09-03T07:49:05Z,51.774581,-3.962060,246.10,39.47,-2.909,-2.545,-23.878,1.530,0.118,12.984,20250903_074905,VEHICLE_NORMAL
2025-09-03T07:49:08Z,51.774399,-3.961650,251.30,42.67,-3.273,-5.091,-22.143,-1.255,-1.177,8.944,20250903_074908,VEHICLE_NORMAL
2025-09-03T07:49:11Z,51.774223,-3.961257,256.40,39.24,-7.636,2.909,-23.061,-1.883,0.118,9.964,20250903_074911,VEHICLE_NORMAL
2025-09-03T07:49:14Z,51.774166,-3.960777,261.10,41.21,-7.364,11.909,-22.245,1.020,2.118,9.101,20250903_074914,VEHICLE_NORMAL
2025-09-03T07:49:19Z,51.774162,-3.959771,267.90,54.19,-8.818,13.000,-22.653,0.314,-1.177,9.257,20250903_074919,VEHICLE_NORMAL
2025-09-03T07:49:24Z,51.774185,-3.958688,273.20,53.75,-7.091,15.091,-22.653,1.451,1.138,11.611,20250903_074924,VEHICLE_NORMAL
2025-09-03T07:49:28Z,51.774261,-3.957802,276.80,55.80,-7.455,15.909,-22.959,1.334,1.608,12.396,20250903_074928,VEHICLE_NORMAL
2025-09-03T07:49:32Z,51.774396,-3.956921,281.50,55.82,-8.273,16.636,-22.653,-0.118,0.510,8.277,20250903_074932,VEHICLE_NORMAL
2025-09-03T07:49:36Z,51.774553,-3.956081,287.40,54.06,-8.000,18.182,-22.347,-0.471,0.196,10.160,20250903_074936,VEHICLE_NORMAL
2025-09-03T07:49:40Z,51.774744,-3.955219,293.10,57.86,-8.455,18.818,-21.735,-2.589,3.570,18.240,20250903_074940,VEHICLE_NORMAL
2025-09-03T07:49:44Z,51.774958,-3.954352,300.30,58.84,-7.091,15.909,-21.837,1.883,1.294,12.317,20250903_074944,VEHICLE_NORMAL
2025-09-03T07:49:48Z,51.775089,-3.953449,306.00,56.69,-7.091,14.909,-21.531,0.431,0.471,5.609,20250903_074948,VEHICLE_NORMAL
2025-09-03T07:49:52Z,51.775109,-3.952571,311.00,55.32,-7.182,10.000,-22.755,-1.334,-1.020,8.826,20250903_074952,VEHICLE_NORMAL
2025-09-03T07:49:56Z,51.775047,-3.951680,314.60,55.76,-6.636,11.182,-23.673,-3.177,-2.354,15.220,20250903_074956,VEHICLE_NORMAL
2025-09-03T07:50:00Z,51.774976,-3.950798,318.50,55.49,-6.636,8.727,-23.571,0.314,0.000,7.492,20250903_075000,VEHICLE_NORMAL
2025-09-03T07:50:04Z,51.774860,-3.949923,321.90,55.00,-6.545,9.182,-23.265,-2.393,-2.001,9.728,20250903_075004,VEHICLE_NORMAL
2025-09-03T07:50:09Z,51.774782,-3.948847,324.70,54.23,-6.545,17.909,-22.755,0.667,-0.981,10.905,20250903_075009,VEHICLE_NORMAL
2025-09-03T07:50:13Z,51.774786,-3.947915,323.90,59.47,-5.727,20.727,-22.755,0.118,-0.902,14.004,20250903_075013,VEHICLE_NORMAL
2025-09-03T07:50:17Z,51.774741,-3.946920,320.40,63.12,-5.000,15.273,-22.857,0.078,-0.353,8.591,20250903_075017,VEHICLE_NORMAL
2025-09-03T07:50:21Z,51.774652,-3.945940,317.80,59.76,-6.636,13.182,-23.367,-0.078,-0.628,16.201,20250903_075021,VEHICLE_NORMAL
2025-09-03T07:50:25Z,51.774557,-3.945038,318.70,55.82,-5.091,10.545,-23.776,2.157,-0.039,10.944,20250903_075025,VEHICLE_NORMAL
2025-09-03T07:50:29Z,51.774306,-3.944231,318.30,57.50,-3.364,-0.273,-23.571,0.353,-1.059,9.885,20250903_075029,VEHICLE_NORMAL
2025-09-03T07:50:33Z,51.773914,-3.943552,320.80,58.08,-1.636,-1.364,-23.878,0.941,0.510,9.964,20250903_075033,VEHICLE_NORMAL
2025-09-03T07:50:37Z,51.773541,-3.942848,324.20,57.04,-3.727,2.636,-23.776,-1.138,-0.941,13.180,20250903_075037,VEHICLE_NORMAL
2025-09-03T07:50:41Z,51.773231,-3.942068,324.40,58.02,-4.727,6.636,-23.878,-1.451,-1.059,9.728,20250903_075041,VEHICLE_NORMAL
2025-09-03T07:50:45Z,51.772971,-3.941240,323.50,57.10,-5.091,6.818,-24.082,0.667,-0.706,10.670,20250903_075045,VEHICLE_NORMAL
2025-09-03T07:50:49Z,51.772712,-3.940420,322.10,56.93,-3.455,7.636,-24.082,0.157,-1.726,9.101,20250903_075049,VEHICLE_NORMAL
2025-09-03T07:50:53Z,51.772445,-3.939631,320.50,55.17,-4.727,6.273,-23.265,-1.177,-3.060,6.080,20250903_075053,VEHICLE_NORMAL
2025-09-03T07:50:58Z,51.772125,-3.938687,320.80,53.73,-2.364,4.455,-24.082,-0.431,-0.902,13.494,20250903_075058,VEHICLE_NORMAL
2025-09-03T07:51:02Z,51.771882,-3.937907,321.40,53.21,-3.545,8.273,-23.061,0.745,-0.902,14.396,20250903_075102,VEHICLE_NORMAL
2025-09-03T07:51:07Z,51.771566,-3.936989,321.00,49.93,-2.455,-0.364,-24.082,2.157,-0.078,9.532,20250903_075107,VEHICLE_NORMAL
2025-09-03T07:51:10Z,51.771304,-3.936640,323.10,44.63,8.000,-10.273,-23.571,2.746,0.078,3.217,20250903_075110,VEHICLE_NORMAL
2025-09-03T07:51:13Z,51.770972,-3.936609,326.60,46.34,17.909,-11.636,-22.755,0.392,2.589,12.866,20250903_075113,VEHICLE_NORMAL
2025-09-03T07:51:16Z,51.770627,-3.936741,331.90,48.43,20.091,-8.909,-23.163,0.431,1.216,10.199,20250903_075116,VEHICLE_NORMAL
2025-09-03T07:51:19Z,51.770303,-3.936987,338.00,47.32,22.182,-8.455,-22.959,0.000,0.392,12.749,20250903_075119,VEHICLE_NORMAL
2025-09-03T07:51:22Z,51.770009,-3.937278,343.80,46.06,24.545,-8.091,-21.837,-0.667,-0.078,9.414,20250903_075122,VEHICLE_NORMAL
2025-09-03T07:51:25Z,51.769721,-3.937553,349.00,45.04,22.273,-5.364,-22.959,-0.667,1.216,10.827,20250903_075125,VEHICLE_NORMAL
2025-09-03T07:51:28Z,51.769409,-3.937806,352.10,47.28,20.455,-6.909,-23.061,-0.745,-0.078,15.220,20250903_075128,VEHICLE_NORMAL
2025-09-03T07:51:31Z,51.769081,-3.938026,356.40,46.74,18.000,-10.091,-22.959,0.785,1.608,11.964,20250903_075131,VEHICLE_NORMAL
2025-09-03T07:51:34Z,51.768756,-3.938175,361.80,43.28,15.000,-10.182,-23.265,-0.745,-0.157,11.140,20250903_075134,VEHICLE_NORMAL
2025-09-03T07:51:37Z,51.768448,-3.938209,366.70,41.73,8.545,-9.818,-23.367,-1.687,0.745,10.591,20250903_075137,VEHICLE_NORMAL
2025-09-03T07:51:40Z,51.768132,-3.938030,370.40,48.67,2.818,-5.364,-24.898,-0.549,0.941,9.611,20250903_075140,VEHICLE_NORMAL
2025-09-03T07:51:45Z,51.767537,-3.937534,373.40,54.06,2.909,-3.273,-23.367,-1.216,2.197,12.827,20250903_075145,VEHICLE_NORMAL
2025-09-03T07:51:49Z,51.767064,-3.937110,374.50,54.43,3.818,-0.818,-24.796,1.334,-0.431,10.395,20250903_075149,VEHICLE_NORMAL
2025-09-03T07:51:53Z,51.766579,-3.936710,373.30,54.47,6.091,-0.273,-24.796,-1.608,-1.765,13.769,20250903_075153,VEHICLE_NORMAL
2025-09-03T07:51:57Z,51.766081,-3.936319,371.40,56.91,4.727,0.273,-24.490,0.785,-1.608,10.630,20250903_075157,VEHICLE_NORMAL
2025-09-03T07:52:01Z,51.765552,-3.935953,367.90,58.15,5.727,-0.364,-25.204,0.863,-0.549,8.394,20250903_075201,VEHICLE_NORMAL
2025-09-03T07:52:05Z,51.764985,-3.935692,364.00,59.89,6.364,0.455,-23.776,0.667,-1.138,10.434,20250903_075205,VEHICLE_NORMAL
2025-09-03T07:52:09Z,51.764425,-3.935488,359.20,52.97,6.909,-1.545,-23.776,1.451,-6.786,12.827,20250903_075209,VEHICLE_NORMAL
2025-09-03T07:52:12Z,51.764093,-3.935363,356.70,42.04,7.000,-1.000,-25.510,0.157,-0.471,9.728,20250903_075212,VEHICLE_NORMAL
2025-09-03T07:52:15Z,51.763757,-3.935246,354.60,48.82,6.091,-0.545,-25.000,-0.941,-0.628,13.180,20250903_075215,VEHICLE_NORMAL
2025-09-03T07:52:20Z,51.763090,-3.935004,349.60,58.62,9.091,-0.455,-25.102,0.745,-1.098,11.611,20250903_075220,VEHICLE_NORMAL
2025-09-03T07:52:24Z,51.762496,-3.934794,345.50,61.52,9.182,0.091,-25.000,1.177,-2.197,12.553,20250903_075224,VEHICLE_NORMAL
2025-09-03T07:52:28Z,51.761888,-3.934571,340.90,63.08,9.000,0.000,-25.408,-1.098,-1.491,12.160,20250903_075228,VEHICLE_NORMAL
2025-09-03T07:52:32Z,51.761259,-3.934338,335.90,65.93,7.818,-0.091,-25.612,-1.059,-1.294,8.748,20250903_075232,VEHICLE_NORMAL
2025-09-03T07:52:36Z,51.760611,-3.934102,331.20,66.95,9.818,-0.545,-24.796,-0.941,-0.549,12.435,20250903_075236,VEHICLE_NORMAL
2025-09-03T07:52:40Z,51.759955,-3.933864,326.90,67.82,9.182,-1.000,-24.490,0.431,-1.569,12.592,20250903_075240,VEHICLE_NORMAL
2025-09-03T07:52:44Z,51.759294,-3.933621,323.00,67.52,8.455,-1.182,-24.388,0.667,-0.863,15.141,20250903_075244,VEHICLE_NORMAL
2025-09-03T07:52:48Z,51.758641,-3.933380,319.20,66.89,9.727,-1.364,-25.510,0.314,-0.235,13.690,20250903_075248,VEHICLE_NORMAL
2025-09-03T07:52:52Z,51.757990,-3.933140,315.10,66.89,8.455,-0.545,-25.612,-0.353,-0.588,9.454,20250903_075252,VEHICLE_NORMAL
2025-09-03T07:52:56Z,51.757340,-3.932904,311.10,66.45,7.182,-0.636,-25.102,-0.392,-0.902,12.003,20250903_075256,VEHICLE_NORMAL
2025-09-03T07:53:00Z,51.756694,-3.932667,307.40,65.80,8.909,-0.455,-25.612,-1.177,-1.804,12.435,20250903_075300,VEHICLE_NORMAL
2025-09-03T07:53:04Z,51.756054,-3.932427,304.90,65.38,7.091,-2.909,-25.102,-0.039,0.078,9.964,20250903_075304,VEHICLE_NORMAL
2025-09-03T07:53:08Z,51.755424,-3.932203,305.10,63.54,7.818,-4.727,-24.490,1.373,-0.981,8.434,20250903_075308,VEHICLE_NORMAL
2025-09-03T07:53:12Z,51.754812,-3.931976,306.20,62.26,4.909,-5.636,-23.980,-0.706,-0.824,12.043,20250903_075312,VEHICLE_NORMAL
2025-09-03T07:53:16Z,51.754224,-3.931772,307.40,58.50,7.364,-3.091,-24.796,-1.294,0.314,13.062,20250903_075316,VEHICLE_NORMAL
2025-09-03T07:53:20Z,51.753657,-3.931566,305.80,57.84,7.636,-0.545,-24.592,0.353,0.118,10.277,20250903_075320,VEHICLE_NORMAL
2025-09-03T07:53:24Z,51.753095,-3.931364,303.00,56.80,9.273,-0.364,-25.612,-0.745,-0.706,12.513,20250903_075324,VEHICLE_NORMAL
2025-09-03T07:53:28Z,51.752538,-3.931162,299.50,57.93,7.364,2.273,-25.000,0.981,-0.392,10.434,20250903_075328,VEHICLE_NORMAL
2025-09-03T07:53:32Z,51.751950,-3.930941,294.40,61.86,9.091,0.818,-25.510,-0.863,-1.255,10.827,20250903_075332,VEHICLE_NORMAL
2025-09-03T07:53:36Z,51.751330,-3.930691,288.70,64.91,7.909,-0.909,-22.551,0.078,0.392,6.747,20250903_075336,VEHICLE_NORMAL
2025-09-03T07:53:40Z,51.750716,-3.930437,284.30,61.26,7.182,2.364,-24.796,-1.961,-2.118,9.493,20250903_075340,VEHICLE_NORMAL
2025-09-03T07:53:44Z,51.750136,-3.930174,279.10,60.91,7.000,0.636,-25.102,0.078,-1.020,15.965,20250903_075344,VEHICLE_NORMAL
2025-09-03T07:53:48Z,51.749538,-3.929891,274.40,63.38,8.273,1.000,-25.918,-0.039,-1.569,13.690,20250903_075348,VEHICLE_NORMAL
2025-09-03T07:53:52Z,51.748902,-3.929591,267.60,69.91,7.091,1.909,-25.918,0.039,-1.294,11.964,20250903_075352,VEHICLE_NORMAL
2025-09-03T07:53:55Z,51.748384,-3.929348,261.80,73.21,8.455,0.182,-25.612,-1.294,-1.922,10.944,20250903_075355,VEHICLE_NORMAL
2025-09-03T07:53:58Z,51.747855,-3.929105,258.00,73.45,8.000,-0.273,-25.306,0.392,-1.059,13.219,20250903_075358,VEHICLE_NORMAL
2025-09-03T07:54:01Z,51.747329,-3.928862,254.80,72.89,8.273,-1.000,-24.694,0.353,-0.588,11.690,20250903_075401,VEHICLE_NORMAL
2025-09-03T07:54:04Z,51.746808,-3.928621,252.10,72.01,6.818,-0.273,-24.694,0.039,-0.902,12.082,20250903_075404,VEHICLE_NORMAL
2025-09-03T07:54:08Z,51.746126,-3.928304,249.00,70.54,7.455,-1.273,-25.306,-1.922,-1.765,13.102,20250903_075408,VEHICLE_NORMAL
2025-09-03T07:54:12Z,51.745465,-3.927928,246.10,69.95,4.727,-2.818,-24.490,-0.431,-0.392,12.592,20250903_075412,VEHICLE_NORMAL
2025-09-03T07:54:16Z,51.744834,-3.927489,246.30,67.56,3.364,-4.727,-23.571,0.000,0.196,13.219,20250903_075416,VEHICLE_NORMAL
2025-09-03T07:54:20Z,51.744244,-3.927074,251.80,61.73,4.364,-6.091,-23.673,1.961,0.667,14.396,20250903_075420,VEHICLE_NORMAL
2025-09-03T07:54:24Z,51.743648,-3.926788,259.20,62.49,10.000,-7.091,-23.776,2.393,0.863,16.357,20250903_075424,VEHICLE_NORMAL
2025-09-03T07:54:28Z,51.743054,-3.926681,264.90,58.13,8.636,-7.545,-23.776,-0.941,2.157,8.826,20250903_075428,VEHICLE_NORMAL
2025-09-03T07:54:32Z,51.742498,-3.926496,270.10,55.84,4.727,-6.818,-23.265,-0.039,0.353,11.886,20250903_075432,VEHICLE_NORMAL
2025-09-03T07:54:36Z,51.741990,-3.926106,274.80,58.17,0.818,-4.727,-23.163,-0.588,1.216,7.806,20250903_075436,VEHICLE_NORMAL
2025-09-03T07:54:40Z,51.741493,-3.925590,279.70,60.93,0.636,-3.182,-23.980,1.255,0.549,9.964,20250903_075440,VEHICLE_NORMAL
2025-09-03T07:54:44Z,51.741000,-3.924996,283.60,60.99,-0.545,-4.000,-22.653,-0.275,-1.020,14.357,20250903_075444,VEHICLE_NORMAL
2025-09-03T07:54:48Z,51.740542,-3.924397,289.10,58.36,-0.727,-2.000,-23.367,-0.981,-0.706,10.866,20250903_075448,VEHICLE_NORMAL
2025-09-03T07:54:52Z,51.740088,-3.923830,292.30,56.26,1.545,-4.000,-23.367,1.804,0.549,10.552,20250903_075452,VEHICLE_NORMAL
2025-09-03T07:54:56Z,51.739635,-3.923375,295.60,49.95,2.273,-4.455,-23.673,1.569,-0.588,12.474,20250903_075456,VEHICLE_NORMAL
2025-09-03T07:54:59Z,51.739327,-3.923125,298.10,44.73,9.091,-6.000,-23.673,1.412,2.864,14.828,20250903_075459,VEHICLE_NORMAL
2025-09-03T07:55:02Z,51.738986,-3.923054,301.40,47.52,15.545,-6.455,-23.571,2.432,1.765,15.455,20250903_075502,VEHICLE_NORMAL
2025-09-03T07:55:07Z,51.738365,-3.923219,304.80,50.43,14.818,-3.909,-24.490,-0.196,-1.020,6.865,20250903_075507,VEHICLE_NORMAL
2025-09-03T07:55:10Z,51.737994,-3.923303,305.60,49.63,13.636,-2.000,-25.102,-1.608,0.941,9.454,20250903_075510,VEHICLE_NORMAL
2025-09-03T07:55:15Z,51.737358,-3.923350,302.70,52.00,11.818,0.545,-26.020,0.314,-1.177,14.632,20250903_075515,VEHICLE_NORMAL
2025-09-03T07:55:19Z,51.736816,-3.923311,298.20,56.25,11.182,-0.091,-25.000,-1.451,-1.255,13.494,20250903_075519,VEHICLE_NORMAL
2025-09-03T07:55:23Z,51.736244,-3.923296,294.30,57.56,10.909,-2.182,-25.000,0.745,-1.883,4.511,20250903_075523,VEHICLE_NORMAL
2025-09-03T07:55:27Z,51.735665,-3.923306,291.10,58.23,11.636,-1.636,-24.592,-1.961,-1.687,9.650,20250903_075527,VEHICLE_NORMAL
2025-09-03T07:55:31Z,51.735085,-3.923328,288.20,57.88,11.818,-1.364,-25.306,-0.667,-1.334,10.670,20250903_075531,VEHICLE_NORMAL
2025-09-03T07:55:35Z,51.734503,-3.923341,284.40,58.93,11.364,-1.636,-24.592,0.471,-1.412,12.749,20250903_075535,VEHICLE_NORMAL
2025-09-03T07:55:39Z,51.733916,-3.923360,281.40,59.06,11.818,-1.273,-25.510,-0.588,-0.588,17.848,20250903_075539,VEHICLE_NORMAL
2025-09-03T07:55:43Z,51.733325,-3.923378,278.60,58.78,12.455,-1.727,-25.102,-0.745,-3.177,14.318,20250903_075543,VEHICLE_NORMAL
2025-09-03T07:55:47Z,51.732740,-3.923405,276.20,58.04,13.364,-2.909,-25.408,-1.255,-1.059,10.434,20250903_075547,VEHICLE_NORMAL
2025-09-03T07:55:51Z,51.732164,-3.923431,274.00,58.19,13.455,-1.455,-25.102,-0.785,-2.589,5.178,20250903_075551,VEHICLE_NORMAL
2025-09-03T07:55:55Z,51.731572,-3.923464,271.50,59.62,13.182,-6.727,-23.571,1.020,-0.431,9.924,20250903_075555,VEHICLE_NORMAL
2025-09-03T07:55:59Z,51.731004,-3.923602,273.80,57.15,17.182,-3.818,-24.184,-0.785,0.157,13.886,20250903_075559,VEHICLE_NORMAL
2025-09-03T07:56:03Z,51.730437,-3.923844,274.10,59.78,16.364,-4.182,-24.796,0.196,0.196,13.729,20250903_075603,VEHICLE_NORMAL
2025-09-03T07:56:07Z,51.729877,-3.924136,275.70,57.71,18.909,-6.182,-23.878,0.549,-0.392,10.160,20250903_075607,VEHICLE_NORMAL
2025-09-03T07:56:11Z,51.729329,-3.924399,278.30,56.73,17.000,-5.636,-24.694,-0.863,-0.039,12.082,20250903_075611,VEHICLE_NORMAL
2025-09-03T07:56:15Z,51.728802,-3.924635,279.90,52.84,16.636,-3.364,-25.408,-0.588,0.510,5.531,20250903_075615,VEHICLE_NORMAL
2025-09-03T07:56:20Z,51.728176,-3.924865,279.30,51.71,13.818,-1.818,-25.306,-0.902,-0.667,13.886,20250903_075620,VEHICLE_NORMAL
2025-09-03T07:56:25Z,51.727503,-3.924898,275.70,55.52,11.091,-0.727,-24.388,2.628,-0.157,16.789,20250903_075625,VEHICLE_NORMAL
2025-09-03T07:56:29Z,51.726950,-3.924876,273.10,55.15,10.545,-2.818,-24.592,-0.275,-0.392,7.375,20250903_075629,VEHICLE_NORMAL
2025-09-03T07:56:34Z,51.726291,-3.924975,272.50,51.23,15.818,-3.545,-24.898,1.412,-0.314,13.415,20250903_075634,VEHICLE_NORMAL
2025-09-03T07:56:39Z,51.725653,-3.925118,271.00,52.06,14.364,-2.273,-25.510,-1.373,-1.138,10.160,20250903_075639,VEHICLE_NORMAL
2025-09-03T07:56:44Z,51.724990,-3.925192,267.20,53.76,14.545,-1.909,-24.388,0.275,-1.569,9.257,20250903_075644,VEHICLE_NORMAL
2025-09-03T07:56:49Z,51.724324,-3.925269,263.70,53.10,14.455,-3.273,-24.490,-1.687,-1.569,15.102,20250903_075649,VEHICLE_NORMAL
2025-09-03T07:56:54Z,51.723683,-3.925353,261.50,50.49,14.455,-1.818,-24.592,-0.078,-1.648,14.161,20250903_075654,VEHICLE_NORMAL
2025-09-03T07:56:59Z,51.723047,-3.925423,257.80,52.32,14.273,-0.091,-24.184,1.608,-1.098,8.944,20250903_075659,VEHICLE_NORMAL
2025-09-03T07:57:04Z,51.722387,-3.925496,251.60,54.02,15.455,0.182,-23.980,-0.235,0.196,14.985,20250903_075704,VEHICLE_NORMAL
2025-09-03T07:57:08Z,51.721844,-3.925555,246.10,56.00,13.636,0.273,-24.184,-0.157,-3.138,9.885,20250903_075708,VEHICLE_NORMAL
2025-09-03T07:57:12Z,51.721290,-3.925629,241.00,55.30,13.727,-1.636,-25.510,-1.844,-0.549,14.435,20250903_075712,VEHICLE_NORMAL
2025-09-03T07:57:16Z,51.720718,-3.925654,235.90,59.49,12.000,-0.364,-25.408,-1.334,-3.217,12.749,20250903_075716,VEHICLE_NORMAL
2025-09-03T07:57:20Z,51.720105,-3.925620,231.40,61.56,10.545,-2.273,-25.306,-0.235,-1.530,9.493,20250903_075720,VEHICLE_NORMAL
2025-09-03T07:57:24Z,51.719500,-3.925585,228.90,59.89,8.727,-2.182,-22.959,-0.824,0.941,9.101,20250903_075724,VEHICLE_NORMAL
2025-09-03T07:57:28Z,51.718934,-3.925548,226.30,55.62,13.182,-1.818,-24.082,0.785,-0.118,7.649,20250903_075728,VEHICLE_NORMAL
2025-09-03T07:57:32Z,51.718387,-3.925635,223.90,54.56,16.000,-2.909,-24.388,0.078,0.863,11.493,20250903_075732,VEHICLE_NORMAL
2025-09-03T07:57:37Z,51.717730,-3.925819,221.30,52.26,14.455,-1.364,-25.102,0.471,-1.373,14.788,20250903_075737,VEHICLE_NORMAL
2025-09-03T07:57:42Z,51.717096,-3.925976,217.70,51.74,13.455,-3.727,-24.694,0.118,-0.588,13.847,20250903_075742,VEHICLE_NORMAL
2025-09-03T15:59:43Z,51.689898,-3.935923,85.70,56.84,1.182,41.818,-26.837,-1.412,4.629,15.651,20250903_155943,VEHICLE_NORMAL
2025-09-03T16:04:13Z,51.721162,-3.925629,224.90,76.62,5.091,33.455,-29.694,2.236,3.609,12.631,20250903_160413,VEHICLE_NORMAL
2025-09-03T16:04:16Z,51.721724,-3.925568,238.00,75.51,5.000,30.818,-30.612,2.471,5.139,9.493,20250903_160416,VEHICLE_NORMAL
2025-09-03T16:04:19Z,51.722281,-3.925502,242.80,74.69,4.182,31.273,-30.612,1.530,2.354,10.081,20250903_160419,VEHICLE_NORMAL
2025-09-03T16:04:22Z,51.722826,-3.925438,248.50,71.71,4.636,32.000,-30.510,0.314,3.452,18.515,20250903_160422,VEHICLE_NORMAL
2025-09-03T16:04:26Z,51.723531,-3.925367,254.80,71.14,5.364,34.091,-29.592,-2.079,1.687,9.924,20250903_160426,VEHICLE_NORMAL
2025-09-03T16:04:29Z,51.724076,-3.925300,258.00,73.86,4.545,35.545,-29.082,-0.588,0.392,12.670,20250903_160429,VEHICLE_NORMAL
2025-09-03T16:04:32Z,51.724621,-3.925238,260.70,72.36,5.364,34.091,-29.898,2.550,2.667,11.925,20250903_160432,VEHICLE_NORMAL
2025-09-03T16:04:36Z,51.725330,-3.925161,264.60,69.95,5.000,33.182,-30.408,0.745,1.098,11.062,20250903_160436,VEHICLE_NORMAL
2025-09-03T16:04:40Z,51.726013,-3.925041,268.10,67.38,3.455,35.273,-29.388,-0.431,3.334,12.553,20250903_160440,VEHICLE_NORMAL
2025-09-03T16:04:44Z,51.726686,-3.924872,268.90,68.86,7.727,35.273,-29.388,0.706,2.471,13.494,20250903_160444,VEHICLE_NORMAL
2025-09-03T16:04:48Z,51.727391,-3.924894,271.20,70.97,8.182,33.455,-30.714,0.118,-1.804,10.552,20250903_160448,VEHICLE_NORMAL
2025-09-03T16:04:52Z,51.728062,-3.924888,276.00,66.10,4.545,33.909,-29.490,-1.138,0.235,10.356,20250903_160452,VEHICLE_NORMAL
2025-09-03T16:04:56Z,51.728704,-3.924680,279.00,64.95,1.636,37.455,-27.653,-2.628,1.138,10.748,20250903_160456,VEHICLE_NORMAL
2025-09-03T16:05:00Z,51.729350,-3.924386,277.70,68.10,1.091,37.182,-28.469,-1.726,-0.510,10.513,20250903_160500,VEHICLE_NORMAL
2025-09-03T16:05:04Z,51.730010,-3.924063,275.10,69.60,1.000,38.545,-27.857,0.510,1.451,14.710,20250903_160504,VEHICLE_NORMAL
2025-09-03T16:05:08Z,51.730670,-3.923724,272.90,68.67,2.545,35.909,-29.184,-2.393,-0.902,8.983,20250903_160508,VEHICLE_NORMAL
2025-09-03T16:05:12Z,51.731344,-3.923506,273.50,70.28,5.000,39.364,-27.857,-0.902,1.961,9.885,20250903_160512,VEHICLE_NORMAL
2025-09-03T16:05:15Z,51.731894,-3.923435,269.80,75.82,7.727,34.273,-29.490,0.118,1.883,13.415,20250903_160515,VEHICLE_NORMAL
2025-09-03T16:05:18Z,51.732464,-3.923417,271.40,76.82,5.818,35.182,-29.388,2.157,2.942,13.533,20250903_160518,VEHICLE_NORMAL
2025-09-03T16:05:21Z,51.733034,-3.923389,273.10,75.62,7.818,33.818,-29.694,0.785,4.158,14.200,20250903_160521,VEHICLE_NORMAL
2025-09-03T16:05:24Z,51.733597,-3.923364,275.40,75.54,7.727,34.727,-29.388,-1.177,0.471,11.454,20250903_160524,VEHICLE_NORMAL
2025-09-03T16:05:27Z,51.734161,-3.923345,277.70,74.91,7.818,33.727,-30.306,1.648,-0.353,10.944,20250903_160527,VEHICLE_NORMAL
2025-09-03T16:05:30Z,51.734719,-3.923335,280.80,74.21,8.909,33.545,-29.796,0.235,1.648,14.357,20250903_160530,VEHICLE_NORMAL
2025-09-03T16:05:33Z,51.735268,-3.923324,284.80,73.43,6.818,34.273,-29.592,-1.373,1.177,8.551,20250903_160533,VEHICLE_NORMAL
2025-09-03T16:05:36Z,51.735818,-3.923307,287.00,73.04,7.727,33.455,-29.184,0.392,1.491,13.062,20250903_160536,VEHICLE_NORMAL
2025-09-03T16:05:40Z,51.736531,-3.923306,290.90,70.78,8.909,32.818,-29.796,-1.255,3.766,18.554,20250903_160540,VEHICLE_NORMAL
2025-09-03T16:05:44Z,51.737217,-3.923355,296.10,66.71,6.182,32.091,-30.510,1.765,0.431,11.415,20250903_160544,VEHICLE_NORMAL
2025-09-03T16:05:48Z,51.737833,-3.923340,300.80,59.39,5.818,34.727,-29.592,-0.510,1.138,10.670,20250903_160548,VEHICLE_NORMAL
2025-09-03T16:05:52Z,51.738403,-3.923219,302.50,55.87,5.000,39.182,-26.224,2.393,0.549,14.475,20250903_160552,VEHICLE_NORMAL
2025-09-03T16:05:56Z,51.738918,-3.923075,300.80,49.12,7.091,40.455,-26.122,-0.785,2.667,13.062,20250903_160556,VEHICLE_NORMAL
2025-09-03T16:05:59Z,51.739273,-3.923127,299.10,48.71,14.455,39.273,-27.449,-0.275,0.039,11.925,20250903_160559,VEHICLE_NORMAL
2025-09-03T16:06:04Z,51.739866,-3.923644,294.10,58.13,17.182,36.364,-28.265,-0.863,2.667,17.103,20250903_160604,VEHICLE_NORMAL
2025-09-03T16:06:08Z,51.740346,-3.924187,290.90,59.84,19.909,34.545,-28.265,-0.628,0.745,17.534,20250903_160608,VEHICLE_NORMAL
2025-09-03T16:06:12Z,51.740817,-3.924821,286.40,63.49,18.364,37.818,-26.327,-0.785,-0.471,13.612,20250903_160612,VEHICLE_NORMAL
2025-09-03T16:06:16Z,51.741334,-3.925434,279.20,62.75,18.818,35.545,-28.367,0.628,0.628,6.865,20250903_160616,VEHICLE_NORMAL
2025-09-03T16:06:20Z,51.741850,-3.926006,273.80,61.36,18.273,37.273,-26.327,1.687,0.628,13.925,20250903_160620,VEHICLE_NORMAL
2025-09-03T16:06:24Z,51.742360,-3.926441,269.50,57.15,11.909,39.636,-28.265,0.118,1.255,11.336,20250903_160624,VEHICLE_NORMAL
2025-09-03T16:06:28Z,51.742960,-3.926668,263.00,63.71,9.000,40.636,-26.429,-1.138,-3.766,7.649,20250903_160628,VEHICLE_NORMAL
2025-09-03T16:06:32Z,51.743594,-3.926779,257.50,64.63,13.091,39.000,-28.469,-3.256,-3.727,3.883,20250903_160632,VEHICLE_NORMAL
